Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
SNRPD3	P62320	2322425.6666515	858.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
HNRNPLL	Q921F4;Q921F4-4	972983.271710056	1490.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PGLS	Q9CQ60;Q8CBG6;D3Z4X1	3614565.95245872	641.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
HMGB2	P30681	298135.020225775	2645.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL35A	O55142	1672107.52128635	1080.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ELAVL4	Q61701;A2A9R6;Q8BVA9;A2A9S2;A2A9R8;A2A9S0;Q61701-2;A2A9S3	2904741.43971765	750.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPL28	P41105	925437.19363073	1541.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PALM	Q9Z0P4	2866926.76852411	760.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
GSPT1	Q8R050;Q8R050-2	1506809.27576257	1160.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RARS	Q9D0I9	264829.937908109	2787.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
RPS21	Q9CQR2	8811469.67202201	316.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
NACA	P70670;Q60817	346383.916750467	2469.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ACACA	Q5SWU9;Q5SWU9-2	186737.20154339	3216.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
MTX2	O88441	5456889.89285418	452.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
DNAJC6	Q80TZ3-3	1171160.20450925	1340.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
FTH1	P09528	10228813.1080074	267.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
NUCB1	Q02819;H3BK79	2141498.30457224	925.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
ACSBG1	Q99PU5	2421051.98198452	836.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
TAGLN	P37804	8372612.84886716	331.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
TRIM2	Q9ESN6;Q3UHH4;E9QKC6	2258707.61981943	887.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
PSMB3	Q9R1P1	4098767.39345596	574.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
BAIAP2	Q8BKX1-2;Q8BKX1;Q8BKX1-3	722079.715070009	1759.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
FUBP1	Q3TUE1	793329.933124942	1675.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
G3BP1	P97855	868121.866762996	1592.0	Brainstem	Single shot	1	Standard	Brainstem_Standard
