Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
KCNA4	Q61423	122755.346895649	3341.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
	Q8WUR0	176057.732562808	2849.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
WDR59	Q8C0M0-3;Q8C0M0-2;Q8C0M0;D3Z1F9	7922.73439099015	7097.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
F11R	O88792	143406.680217531	3143.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
IRS1	P35569;Q543V3	10072.7000470445	6867.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PPP1R3F	Q9JIG4;Q9JIG4-2;G8JL81;B9EHL3	34629.8206036693	5176.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
POLR1A	O35134	6723.25541246168	7215.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
WDR4	Q9EP82;E9Q156	8937.79928953158	6995.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
LZTS1	P60853	18009.1123765664	6161.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
FAM126A	Q6P9N1	25211.6212275974	5656.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
DPH5	Q9CWQ0;V9GXP1;Q8BG20	34262.5182245721	5187.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
2010107G23RIK	Q9D882;D3Z7G3;D3YYX8;D3Z2E9	177625.640803699	2838.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NT5E	Q61503	18611.4733439667	6107.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NRN1	Q8CFV4;D3Z4E2	483549.066931097	1750.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NUDT19	P11930	48262.0143882114	4675.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
AGT	Q3UTR7	23892.9587994313	5727.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
AIFM3	Q3TY86-2;Q3TY86;Q3TY86-3	71578.3107063958	4108.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
SHF	A2AQ87;A2AQ88;Q8CG80;Q8CG80-2	50941.4656104598	4594.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
GJC3	Q921C1	138103.495912296	3199.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
HACE1	Q3U0D9;Q3U0D9-2	34234.380677865	5190.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
	Q9CYS6	121825.881452542	3350.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
KEAP1	Q9Z2X8	15580.999416466	6346.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
APOD	P51910	64945.1483700287	4249.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
CETN3	O35648	208928.520125662	2662.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
STARD7	Q8R1R3;F7BBA2	32952.5620880891	5246.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
NUBP1	Q9R060	42384.2186140689	4849.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
DAPK3	O54784	35124.4168746016	5152.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
BRAT1	Q8C3R1;E9QLK3;Q8C3R1-2	26158.3612902069	5616.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
GFOD1	Q3UHD2	72944.2733183608	4085.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
GANC	A2AQJ8;Q8BVW0	12246.5951403218	6653.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
HTRA1	Q9R118	47555.5279374153	4695.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
INTS8	Q80V86;A2API3	10064.0008415981	6868.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
AMDHD1	Q9DBA8	92987.3477226093	3719.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
STAMBPL1	Q76N33;Q76N33-2	35914.4446337342	5105.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
FA2H	Q5MPP0;Q5MPP0-2	4337.7355185566	7484.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
DCAF13	Q6PAC3	20311.0398502531	5982.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PLD2	P97813;Q6NV49	33034.9896680185	5241.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
PORCN	Q9JJJ7-4;Q9JJJ7-3;Q9JJJ7-2;Q9JJJ7;Q9JJJ7-5	78955.8286807804	3956.0	Ventral Hippocampus	Single shot	1	Standard	Ventral Hippocampus_Standard
