Gene names	Accession IDs	Copy number	Rank	Cell type	Experiment type	Fraction	Condition	label
SLTM	Q8CH25	7270.43	4439.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TDRKH	Q80VL1	33517.4	2565.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
CPNE2	P59108	23379.4	2968.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MAN2C1	Q91W89;E9PZ88;F8WIE1;E9PYM7	10105.5	3981.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
GGA1	Q8R0H9	17614.1	3295.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
KIAA1033	Q3UMB9	5784.79	4745.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
ACOT2	Q9QYR9	7437.28	4409.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
KIF21B	Q9QXL1;E9Q0A4	2265.29	5966.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
MAP4K3	Q99JP0;E9QNE9	542.42	7529.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
HEATR5B	Q8C547;Q8C547-2	1042.35	6881.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RTN3	Q9ES97-3	4666.45	5045.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PPP2R2C	Q8BG02	2361.0	5917.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
PAIP1	F6Y616	38591.9	2434.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
RIC8A	Q3TIR3	27166.7	2813.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
TARSL2	Q8BLY2	7179.08	4460.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
OPLAH	Q8K010;E9Q484	2667.83	5748.0	Oligodendrocytes	Fractionated	1	div4	Oligodendrocytes_div4
